InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
581202,23404,check,41,2011-12-07 18:30:00,0.0,,United Kingdom
581203,23406,,15,2011-12-07 18:31:00,0.0,,United Kingdom
581204,85104,????damages????,-355,2011-12-07 18:32:00,0.0,,United Kingdom
581205,20893,damages,-55,2011-12-07 18:32:00,0.0,,United Kingdom
581206,21693,mixed up,-87,2011-12-07 18:34:00,0.0,,United Kingdom
581207,21688,mixed up,-337,2011-12-07 18:34:00,0.0,,United Kingdom
581208,72801C,check,-10,2011-12-07 18:35:00,0.0,,United Kingdom
581209,21620,,6,2011-12-07 18:35:00,0.0,,United Kingdom
581210,23395,check,-26,2011-12-07 18:36:00,0.0,,United Kingdom
581211,22142,check,14,2011-12-07 18:36:00,0.0,,United Kingdom
581212,22578,lost,-1050,2011-12-07 18:38:00,0.0,,United Kingdom
581213,22576,check,-30,2011-12-07 18:38:00,0.0,,United Kingdom
581226,23090,missing,-338,2011-12-08 09:56:00,0.0,,United Kingdom
581234,72817,,27,2011-12-08 10:33:00,0.0,,United Kingdom
581406,46000M,POLYESTER FILLER PAD 45x45cm,240,2011-12-08 13:58:00,0.0,,United Kingdom
581406,46000S,POLYESTER FILLER PAD 40x40cm,300,2011-12-08 13:58:00,0.0,,United Kingdom
581408,85175,,20,2011-12-08 14:06:00,0.0,,United Kingdom
581422,23169,smashed,-235,2011-12-08 15:24:00,0.0,,United Kingdom
